"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"14732","Wesley Blanton","35","0","Virginias","US","1550","23","0","3","0","0","20","4","1","31","0","20","580880"
"14733","James Liebrecht","35","0","Canada","CA","1189","23","0","2","0","0","23","4","2","21","0","15","325260"
"14734","Robbe Janssens","35","0","Benelux","BE","3003","24","0","1","0","0","16","2","1","17","0","3","390045"
"14735","Bjørnar Hjelmevold","35","0","Scandinavia","NO","1021","24","0","3","0","0","19","5","3","30","0","25","529095"
"14736","Lars Rosendahl Thyssen","35","0","Scandinavia","DK","1808","25","0","2","0","0","13","4","2","42","0","17","409714"
"14737","Povilas Duchovskis","35","0","Central-Eastern Europe","LT","4751","25","0","2","0","0","14","1","2","24","0","15","378263"
"14738","Henry Cubides","35","0","Florida","US","2967","26","0","2","0","0","6","3","1","49","0","19","415974"
"14739","Claudio Maldi","35","0","Italy","IT","2749","26","0","2","0","0","10","2","1","2","0","16","18840"
"14740","Guillaume Deflandre","35","0","Benelux","BE","5921","26","0","1","0","0","11","1","1","5","0","14","291314"
"14741","Matthieu ROY","35","0","France","FR","2300","26","0","2","0","0","27","2","2","19","0","23","540342"
"14742","Ken Wood","34","0","Atlantic","US","681","17","0","11","0","0","76","10","2","28","0","25","87089"
"14743","Supachai Lerdsuwanrut","34","0","Asia","TH","315","21","0","8","0","0","63","8","2","98","0","25","555995"
"14744","Eugene Dmitriyevskiy","34","0","Central-Eastern Europe","UA","902","9","0","1","0","0","3","8","1","22","0","19","516852"
"14745","Carlos Eduardo de Carvalho","34","0","Brazil","BR","1082","10","0","1","0","0","1","9","1","21","0","6","32179"
"14746","David Peplinski","34","0","Canada","CA","937","10","0","1","0","0","4","8","1","22","0","11","270053"
"14747","Ryan Devereux","34","0","Africa/South Africa","ZA","1020","11","0","1","0","0","0","8","1","20","0","10","549222"
"14748","John Pude","34","0","Australia/NZ","AU","761","11","0","1","0","0","3","8","1","19","0","9","596575"
"14749","Bernardo Pérez","34","0","Iberia","ES","1116","12","0","1","0","0","3","5","1","46","0","13","494068"
"14750","Ben Watkinson","34","0","UK and I","GB","1240","12","0","1","0","0","4","6","1","20","0","15","187223"
"14751","David Dayag","34","0","International Club","IL","898","12","0","1","0","0","9","8","1","46","0","7","534807"
"14752","Nicholas Calvert3","34","0","UK and I","GB","476","12","0","1","0","0","11","8","1","27","0","26","150108"
"14753","Lucas Finco","34","0","New Jersey","US","1547","13","0","1","0","0","9","4","1","20","0","12","602708"
"14754","Tim Brown4","34","0","Canada","CA","1226","14","0","1","0","0","3","5","1","39","0","10","458099"
"14755","Jyrki Lepomäki","34","0","Finland","FI","795","14","0","1","0","0","10","8","1","18","0","23","354777"
"14756","Brice Ripoll","34","0","France","FR","1183","15","0","1","0","0","1","7","1","20","0","16","237773"
"14757","Corey Green4","34","0","California Club","US","1007","15","0","1","0","0","1","7","1","22","0","16","448065"
"14758","Gowan Wynn","34","0","California Club","US","734","15","0","1","0","0","2","9","1","4","0","27","510140"
"14759","Niklas Thomalla","34","0","DE-AT-CH","DE","1406","15","0","1","0","0","6","5","1","19","0","21","363926"
"14760","Enrique Martinez7","34","0","Mid-South","US","955","15","0","2","0","0","15","6","1","6","0","14","606931"
"14761","Stephen Uniacke","34","0","UK and I","GB","1000","16","0","1","0","0","1","5","1","22","0","18","566600"
"14762","Andrew Macfarlane","34","0","Australia/NZ","AU","1830","16","0","1","0","0","2","4","1","3","0","9","263669"
"14763","Ryan Iannolo","34","0","New York","US","923","16","0","1","0","0","9","7","1","22","0","28","268647"
"14764","Felix Pollmann-Schweckhorst","34","0","DE-AT-CH","DE","1165","16","0","3","0","0","11","6","1","77","0","16","626278"
"14765","Christopher M King","34","0","Mid-South","US","965","16","0","3","0","0","35","8","1","43","0","14","566610"
"14766","Noemi Marquez","34","0","Iberia","ES","1701","17","0","1","0","0","4","4","1","23","0","19","350857"
"14767","Jurn Stouthuyzen","34","0","Benelux","BE","1123","17","0","1","0","0","4","5","1","21","0","24","544227"
"14768","JP Shea","34","0","Carolina","US","1131","17","0","2","0","0","6","7","1","30","0","20","394448"
"14769","Jonas Bebert","34","0","DE-AT-CH","DE","1176","17","0","1","0","0","9","6","1","4","0","25","443184"
"14770","Raynaldi Edo","34","0","Asia","ID","1511","17","0","1","0","0","11","4","1","25","0","22","422832"
"14771","Akin Abisogun","34","0","UK and I","GB","670","17","0","4","0","0","11","10","1","81","0","26","603202"
"14772","Stefan Fortunat","34","0","DE-AT-CH","AT","1581","17","0","1","0","0","13","4","1","22","0","18","229282"
"14773","Thomas Carson2","34","0","Texas","US","1506","17","0","2","0","0","14","7","1","34","0","15","391846"
"14774","Derek Matelski","34","0","West","US","1339","17","0","2","0","0","16","5","1","42","0","17","594878"
"14775","Nathan Twiehaus","34","0","California Club","US","1434","17","0","1","0","0","17","4","1","19","0","21","538667"
"14776","Robin Young","34","0","West","US","1055","17","0","2","0","0","18","5","1","32","0","18","460253"
"14777","Krysta Nelson","34","0","Florida","US","714","17","0","3","0","0","19","9","2","19","0","13","24360"
"14778","Santiago iglesiasgarcia","34","0","Iberia","ES","1701","18","0","1","0","0","3","3","1","22","0","14","572820"
"14779","Willi Ulmer","34","0","DE-AT-CH","DE","1290","18","0","1","0","0","8","5","1","12","0","23","614208"
"14780","Liam Donohoe","34","0","UK and I","GB","1905","18","0","1","0","0","13","5","1","20","0","20","186517"
"14781","Bernardo Dill","34","0","Brazil","BR","713","19","0","2","0","0","3","6","1","52","0","20","532227"
"14782","Michael Reinhold","34","0","Scandinavia","DK","1415","19","0","1","0","0","4","4","1","19","0","17","493837"
"14783","Austin Buckett","34","0","West","US","1461","19","0","1","0","0","9","4","1","19","0","22","367722"
"14784","Jacob Coffman","34","0","Atlantic","US","1092","19","0","2","0","0","14","4","1","33","0","23","578834"
"14785","Daniel Broadbent2","34","0","Australia/NZ","AU","1059","19","0","4","0","0","16","5","1","52","0","18","287975"
"14786","Andrea Vaccaro","34","0","California Club","US","1317","19","0","2","0","0","20","6","2","46","0","16","563498"
"14787","Andy Jager","34","0","Benelux","NL","1276","19","0","3","0","0","55","5","1","45","0","17","631341"
"14788","Damiano Perotta","34","0","Italy","IT","1834","20","0","1","0","0","9","3","1","22","0","21","84041"
"14789","Willem Van Rassel","34","0","Benelux","NL","905","20","0","3","0","0","12","8","2","42","0","23","528776"
"14790","Josh Protheroe","34","0","UK and I","GB","1829","20","0","1","0","0","13","4","1","27","0","19","32974"
"14791","Adam Preston","34","0","Virginias","US","1011","20","0","2","0","0","19","7","2","21","0","20","134619"
"14792","Diego Vangeneugden","34","0","Benelux","BE","1401","20","0","2","0","0","19","4","1","43","0","19","433808"
"14793","Rod Christie","34","0","UK and I","GB","1420","20","0","2","0","0","22","6","1","6","0","14","572146"
"14794","Stefan Waschow","34","0","DE-AT-CH","DE","1828","20","0","3","0","0","24","4","1","52","0","16","574066"
"14795","Thomas Gaudichon","34","0","France","FR","1697","21","0","1","0","0","1","3","1","3","0","27","298470"
"14796","Fabrice Naudin","34","0","France","FR","1970","21","0","1","0","0","3","2","1","20","0","26","97133"
"14797","Mark Witz","34","0","Illinois","US","1626","21","0","1","0","0","4","4","1","23","0","20","25622"
"14798","Ayrton Hirst","34","0","UK and I","GB","2109","21","0","1","0","0","4","2","1","11","0","23","154712"
"14799","Kouji Itoh","34","0","Japan","JP","2122","21","0","1","0","0","5","3","1","4","0","19","253777"
"14800","Christian Hovden","34","0","Scandinavia","NO","1703","21","0","1","0","0","9","3","1","15","0","28","582561"
"14801","Pierre Rigaudin","34","0","France","HK","2152","22","0","1","0","0","4","3","1","20","0","11","516123"
"14802","Ian Davidson","34","0","UK and I","GB","2072","22","0","1","0","0","6","4","1","11","0","24","74281"
"14803","Andy X Fox","34","0","UK and I","GB","3062","22","0","1","0","0","10","2","1","14","0","23","419128"
"14804","Javier Sanz2","34","0","Hispanoamérica","AR","2689","22","0","1","0","0","10","2","1","18","0","25","545212"
"14805","Kenneth Carlson","34","0","Carolina","US","1414","22","0","3","0","0","11","4","2","53","0","22","310243"
"14806","Damir Segrt","34","0","DE-AT-CH","DE","2008","22","0","1","0","0","13","3","1","23","0","18","34631"
"14807","Adrien Soustre","34","0","France","FR","601","22","0","3","0","0","25","8","2","35","0","17","424783"
"14808","Luke A Wilson","34","0","UK and I","GB","2950","23","0","1","0","0","3","2","1","23","0","19","355288"
"14809","Daniel Neo Santamaria","34","0","Iberia","ES","2218","23","0","1","0","0","4","2","1","1","0","20","436178"
"14810","Rafael Valdivia","34","0","Iberia","ES","2536","23","0","1","0","0","8","2","1","12","0","21","251712"
"14811","Robert Avram","34","0","Central-Eastern Europe","RO","1639","23","0","2","0","0","19","4","1","30","0","13","340626"
"14812","José Manuel Sanlés","34","0","Iberia","ES","1943","23","0","2","0","0","26","3","1","22","0","22","404814"
"14813","Peer Brennscheidt","34","0","DE-AT-CH","DE","1003","23","0","4","0","0","26","5","3","22","0","22","405740"
"14814","Carlo Czepiel","34","0","Central-Eastern Europe","PL","3127","24","0","1","0","0","4","2","1","22","0","27","507948"
"14815","Bryan Curran","34","0","Canada","CA","1864","24","0","2","0","0","6","4","2","37","0","24","595608"
"14816","Seth Bontrager","34","0","Indiana","US","3017","24","0","1","0","0","9","2","1","22","0","28","467280"
"14817","kern Santos","34","0","Brazil","BR","1976","25","0","2","0","0","9","3","2","21","0","18","307000"
"14818","Jeremy Quill","34","0","Australia/NZ","NZ","1197","25","0","3","0","0","15","4","2","20","0","19","433320"
"14819","Pablo Godes","34","0","Hispanoamérica","AR","2682","25","0","2","0","0","21","2","2","31","0","22","493618"
"14820","Guillaume LEPETIT","34","0","France","FR","1532","25","0","3","0","0","38","4","2","47","0","21","494726"
"14821","August Grimeli","34","0","Scandinavia","NO","1768","26","0","2","0","0","16","4","2","14","0","15","422993"
"14822","Marvin Schönberger","33","0","DE-AT-CH","DE","872","21","1","5","0","0","17","6","1","48","0","11","305354"
"14823","Roger Herrmann","33","0","DE-AT-CH","DE","975","23","0","5","0","0","35","7","1","40","0","23","502643"
"14824","Dayne Game","33","0","Australia/NZ","NZ","860","9","0","1","3","0","5","6","1","3","0","4","399819"
"14825","Hayden McChesney","33","0","Australia/NZ","NZ","399","9","0","1","0","0","9","10","1","26","0","8","410790"
"14826","Jarno Ketola","33","0","Finland","FI","1424","10","0","1","0","0","10","6","1","20","0","3","430222"
"14827","Helder Filipe Martins","33","0","Iberia","MC","1068","10","0","1","0","0","20","9","1","17","0","4","576554"
"14828","Katie Marsh","33","0","UK and I","GB","679","11","0","1","0","0","5","4","1","27","0","9","513545"
"14829","Lachy Hutch","33","0","Australia/NZ","AU","1081","11","0","2","0","0","16","5","1","34","0","9","538771"
"14830","Nicholas Evans4","33","0","Ohio","US","1052","12","0","1","0","0","9","7","1","21","0","8","592417"
"14831","Lorne Yungblut","33","0","Canada","CA","1331","13","0","1","0","0","8","6","1","17","0","6","495204"
"14832","William Schroeder2","33","0","Midwest","US","1270","14","0","1","0","0","7","7","1","21","0","19","527995"
"14833","Gerald Duvall","33","0","Florida","US","959","14","0","1","0","0","9","7","1","21","0","21","118639"
"14834","Will Munro","33","0","Australia/NZ","AU","941","14","0","1","0","0","10","8","1","17","0","21","575610"
"14835","Samuel Gómez","33","0","Hispanoamérica","CO","785","14","0","2","0","0","23","8","1","43","0","21","573627"
"14836","Carl Flemister","33","0","Illinois","US","1272","15","0","1","0","0","16","4","1","17","0","11","387868"
"14837","Mark Ivory","33","0","UK and I","IE","1115","16","0","1","0","0","0","5","1","27","0","19","604341"
"14838","Ivan Carmona2","33","0","Scandinavia","SE","859","16","0","1","0","0","5","7","1","22","0","23","283260"
"14839","Rodrigo Martinez Vargas","33","0","Iberia","CH","1336","16","0","1","0","0","8","3","1","22","0","19","542578"
"14840","Martin Mew","33","0","UK and I","GB","1379","16","0","1","0","0","10","6","1","22","0","23","26850"
"14841","Johann Collet","33","0","France","FR","946","16","0","2","0","0","10","8","1","36","0","16","476100"
"14842","Armin Halter","33","0","DE-AT-CH","CH","1183","16","0","1","0","0","11","6","1","16","0","11","624322"
"14843","Stephan Lips","33","0","Texas","US","1013","16","0","9","0","0","22","5","1","144","0","19","428586"
"14844","Simon parton","33","0","Canada","CA","1415","17","0","1","0","0","5","4","1","4","0","11","508839"
"14845","Kevin Thomas6","33","0","UK and I","GB","1357","17","0","1","0","0","5","5","1","22","0","13","589700"
"14846","Mike Peacock","33","0","Ohio","US","1132","17","0","1","0","0","7","5","1","44","0","27","546429"
"14847","Mason Tessier","33","0","New England","US","1219","17","0","1","0","0","8","5","1","18","0","12","311414"
"14848","Ed Moger2","33","0","California Club","US","1026","17","0","2","0","0","8","6","2","17","0","15","560446"
"14849","Matias Corin2","33","0","Hispanoamérica","AR","1512","17","0","1","0","0","9","4","1","4","0","7","364663"
"14850","Jules Heesen","33","0","Canada","CA","793","17","0","2","0","0","9","8","1","51","0","22","368707"
"14851","Andrew Stringer","33","0","UK and I","GB","1458","17","0","1","0","0","10","5","1","20","0","10","439493"
"14852","Vij Hwyeldda","33","0","UK and I","GB","1145","17","0","1","0","0","13","5","1","16","0","12","639610"
"14853","Ze Miguel","33","0","Iberia","PT","1658","17","0","1","0","0","14","4","1","26","0","22","606951"
"14854","Rudi Garcia Hermida","33","0","Iberia","ES","1183","17","0","2","0","0","15","7","1","33","0","21","371305"
"14855","Michael Day7","33","0","Australia/NZ","AU","761","17","0","3","0","0","16","7","1","59","0","18","573658"
"14856","Tiago Alexandre Jacinto Rodrigues","33","0","Iberia","PT","1156","17","0","2","0","0","18","7","1","51","0","17","581517"
"14857","Chris Perry4","33","0","UK and I","GB","1366","17","0","2","0","0","25","5","1","37","0","12","596939"
"14858","Curtis Kelly","33","0","Canada","CA","669","17","0","4","0","0","26","5","1","49","0","25","469191"
"14859","Kevin van Noesel","33","0","Benelux","NL","1382","18","0","1","0","0","0","4","1","22","0","15","534851"
"14860","Ryota Arai","33","0","Japan","JP","1835","18","0","1","0","0","7","4","1","21","0","15","383603"
"14861","James Moore27","33","0","UK and I","GB","1443","18","0","1","0","0","8","4","1","20","0","21","554370"
"14862","Ben Mott","33","0","Ohio","US","878","18","0","2","0","0","9","7","2","19","0","15","274930"
"14863","Arco Hollestelle","33","0","Benelux","NL","716","18","0","2","0","0","9","8","1","4","0","18","603110"
"14864","Gregor Verstraelen","33","0","DE-AT-CH","DE","1251","18","0","1","0","0","12","5","1","17","0","27","228534"
"14865","Clarence Bonner","33","0","Illinois","US","1433","18","0","2","0","0","16","7","2","19","0","17","151390"
"14866","Marcel Müller4","33","0","DE-AT-CH","DE","1346","18","0","1","0","0","16","5","1","4","0","11","571672"
"14867","Jacob Heun","33","0","Midwest","US","1162","18","0","2","0","0","18","6","1","54","0","20","506616"
"14868","Chris Dickinson2","33","0","Mid-South","US","728","18","0","2","0","0","19","9","2","42","0","24","464348"
"14869","Jason Holden-Jones","33","0","DE-AT-CH","DE","1498","19","0","1","0","0","3","4","1","21","0","13","303155"
"14870","André S Ferreira","33","0","Iberia","PT","1476","19","0","1","0","0","3","4","1","20","0","27","531472"
"14871","W Alex Nelson","33","0","Texas","US","1659","19","0","1","0","0","5","4","1","22","0","26","550073"
